"Monitoramento Peão Barretos 2026 - Smart Events NR DUCELL (2462)"

"Save Time:2026-08-21 14:44:55"

"User Name:80497131"

"Total 105 records"

"Object","Period(minute)","Start Time","N.ThpVol.DL(kbit)","N.ThpVol.UL(kbit)","N.ThpVol.DL.LastSlot(kbit)","N.NSA.ThpVol.DL(kbit)","N.ThpTime.DL.RmvLastSlot(microsecond)","N.NSA.ThpVol.UL(kbit)","N.ThpVol.UE.UL.SmallPkt(kbit)","N.ThpTime.UE.UL.RmvSmallPkt(microsecond)","N.PRB.UL.Avail.Avg(None)","N.PRB.DL.Used.Avg(None)","N.PRB.DL.Avail.Avg(None)","N.PRB.UL.Used.Avg(None)","N.UL.NI.Avg(dBm)"
"MCOM1_SP-gNodeB Function Name=SCOM1_SP, NR DU Cell ID=592, NR DU Cell Name=5SCOM12, gNodeB ID=5901193, Cell ID=592","1","2026-08-21 14:39:00","2101646.016","620878.728","1273886.344","1693459.024","10243000","557975.728","179966.44","31627500","273","63.902","273","108.846","	-98"
"MRX91_SP-gNodeB Function Name=SRX91_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX913, gNodeB ID=5903127, Cell ID=593","1","2026-08-21 14:39:00","1157236.736","103779.392","521511.68","1135505.12","1001000","69210.768","48312.736","1340000","273","17.968","273","21.584","	-109"
"MRX91_SP-gNodeB Function Name=SRX91_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX912, gNodeB ID=5903127, Cell ID=592","1","2026-08-21 14:38:00","1085650.88","708412.448","729272.968","543326.632","2690500","570806.912","243177.936","10431000","273","38.023","273","80.02","	-109"
"MRX91_SP-gNodeB Function Name=SRX91_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX911, gNodeB ID=5903127, Cell ID=591","1","2026-08-21 14:38:00","299165.064","24045.304","199576.88","296506.064","239500","22138.76","12503.048","1305500","273","9.874","273","15.091","	-107"
"MCOM1_SP-gNodeB Function Name=SCOM1_SP, NR DU Cell ID=591, NR DU Cell Name=5SCOM11, gNodeB ID=5901193, Cell ID=591","1","2026-08-21 14:38:00","3195505.632","2478838.568","1637878.288","3007322.44","24164500","2388052.344","233906.448","162492000","273","95.828","273","256.535","	-97"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=593, NR DU Cell Name=5SVKM13, gNodeB ID=5902233, Cell ID=593","1","2026-08-21 14:38:00","6357906.872","1873445.112","3099776.568","5382068.176","48306500","1753755.664","308993.976","453025500","273","164.185","273","254.959","	-93"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX713, gNodeB ID=5903121, Cell ID=593","1","2026-08-21 14:38:00","303669.12","5381.264","272831.136","4887.352","250500","1255.136","3754.184","15000","273","10.243","273","11.567","	-108"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=592, NR DU Cell Name=5SVKM12, gNodeB ID=5902233, Cell ID=592","1","2026-08-21 14:38:00","10081840.336","2107060.8","4888681.272","8018570.032","152400000","1825216.464","545545.76","1819910500","273","213.529","273","254.756","	-94"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX712, gNodeB ID=5903121, Cell ID=592","1","2026-08-21 14:38:00","65901.144","11849.528","44316.488","36220.688","82500","2295.48","6437.28","46000","273","5.854","273","12.032","	-109"
"MVKM1_SP-gNodeB Function Name=SVKM1_SP, NR DU Cell ID=591, NR DU Cell Name=5SVKM11, gNodeB ID=5902233, Cell ID=591","1","2026-08-21 14:38:00","721661.648","112459.024","541363.784","700774.224","729000","111443.568","39912.128","1050000","273","11.209","273","21.909","	-104"
"MRX71_SP-gNodeB Function Name=SRX71_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX711, gNodeB ID=5903121, Cell ID=591","1","2026-08-21 14:38:00","127920.672","20327.312","72713.768","127592.528","133000","20099.44","9454.696","179000","273","7.141","273","12.987","	-109"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX613, gNodeB ID=5902166, Cell ID=593","1","2026-08-21 14:38:00","570068.48","29350.488","276477.672","570067.76","752500","29349.864","6330.776","255000","273","11.653","273","12.577","	-107"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX612, gNodeB ID=5902166, Cell ID=592","1","2026-08-21 14:38:00","443912.416","133578.144","302470.416","398939.272","1418000","126402.736","28869.968","2396500","273","20.497","273","22.128","	-106"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX513, gNodeB ID=5903128, Cell ID=593","1","2026-08-21 14:38:00","1295548.848","2050268","817066.84","1031235.488","4144000","2010934.776","171387.296","37105000","273","37.65","273","144.135","	-102"
"MRX61_SP-gNodeB Function Name=SRX61_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX611, gNodeB ID=5902166, Cell ID=591","1","2026-08-21 14:38:00","1650245.192","793092.496","574249.712","1280110.912","17672500","769696.704","164333.528","31886500","273","76.893","273","108.858","	-100"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX813, gNodeB ID=5903125, Cell ID=593","1","2026-08-21 14:38:00","93634.264","12810.472","59131.024","91546.32","207000","11093.64","9256.12","164000","273","8.147","273","14.348","	-107"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX512, gNodeB ID=5903128, Cell ID=592","1","2026-08-21 14:38:00","754511.176","1710759.664","519588.024","686438.256","815000","1679847.688","265087.136","30634000","273","17.924","273","141.952","	-97"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=592, NR DU Cell Name=5SRX812, gNodeB ID=5903125, Cell ID=592","1","2026-08-21 14:38:00","1048357.04","84267.704","621514.88","999974.184","1788500","78004.36","60787.128","1472500","273","23.589","273","22.808","	-108"
"MRX51_SP-gNodeB Function Name=SRX51_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX511, gNodeB ID=5903128, Cell ID=591","1","2026-08-21 14:38:00","4337570.664","4500456.808","2491699.464","3960198.952","8665000","4437797.688","331830.688","63917500","273","74.034","273","190.535","	-100"
"MRX81_SP-gNodeB Function Name=SRX81_SP, NR DU Cell ID=591, NR DU Cell Name=5SRX811, gNodeB ID=5903125, Cell ID=591","1","2026-08-21 14:38:00","505022.08","39962.008","389267.432","447319.688","537000","34215.4","16821.552","684000","273","15.955","273","19.051","	-109"
"MCOM1_SP-gNodeB Function Name=SCOM1_SP, NR DU Cell ID=593, NR DU Cell Name=5SCOM13, gNodeB ID=5901193, Cell ID=593","1","2026-08-21 14:38:00","3848841.168","237243.064","2377624.744","2884489.136","16624000","184964.272","86013.832","27862000","273","93.115","273","66.279","	-98"
"MCOM1_SP-gNodeB Function Name=SCOM1_SP, NR DU Cell ID=592, NR DU Cell Name=5SCOM12, gNodeB ID=5901193, Cell ID=592","1","2026-08-21 14:38:00","2734612.232","2191305.672","1584865.4","2405406.264","21642500","2129446.984","170788.456","107482000","273","85.362","273","214.736","	-98"
"MRX91_SP-gNodeB Function Name=SRX91_SP, NR DU Cell ID=593, NR DU Cell Name=5SRX913, gNodeB ID=5903127, Cell ID=593","1","2026-08-21 14:38:00","621881.928","351082.136","451308.376","608930.448","496000","347447.976","62692.088","4468500","273","14.448","273","35.201","	-109"
