Alarm Group ID,Alarm Group Name,Alarm ID,Alarm Name,Alarm Severity
268390451,MICRO BTS3900,26263,IP Clock Link Failure,Minor
268390523,BTS5900 WCDMA,26263,IP Clock Link Failure,Minor
268390408,BSC6910GSM,26263,IP Clock Link Failure,Minor
268390526,BTS5900 5G,26263,IP Clock Link Failure,Minor
268390540,BTS3900 5G,26263,IP Clock Link Failure,Minor
268390409,BSC6910UMTS,21346,IP Connectivity Check Failure,Major
268390408,BSC6910GSM,21346,IP Connectivity Check Failure,Major
268390451,MICRO BTS3900,25897,IP Excessive Frame Error Rate,Minor
268390521,BTS5900,25897,IP Excessive Frame Error Rate,Minor
268390522,BTS5900 LTE,25897,IP Excessive Frame Error Rate,Minor
268390417,BTS3900,25897,IP Excessive Frame Error Rate,Minor
8200,BTS3900 LTE,25897,IP Excessive Frame Error Rate,Minor
268390540,BTS3900 5G,25897,IP Excessive Frame Error Rate,Minor
268390526,BTS5900 5G,25897,IP Excessive Frame Error Rate,Minor
268390523,BTS5900 WCDMA,25897,IP Excessive Frame Error Rate,Minor
268390408,BSC6910GSM,11362,IP Excessive Frame Error Rate,Major
125,BTS3900 WCDMA,25897,IP Excessive Frame Error Rate,Minor
8193,GBTS,11362,IP Excessive Frame Error Rate,Major
268390451,MICRO BTS3900,25904,IP Link Performance Measurement Fault,Minor
268390522,BTS5900 LTE,25904,IP Link Performance Measurement Fault,Minor
268390417,BTS3900,25904,IP Link Performance Measurement Fault,Minor
268390526,BTS5900 5G,25904,IP Link Performance Measurement Fault,Minor
268390521,BTS5900,25904,IP Link Performance Measurement Fault,Minor
8200,BTS3900 LTE,25904,IP Link Performance Measurement Fault,Minor
268390523,BTS5900 WCDMA,25904,IP Link Performance Measurement Fault,Minor
268390408,BSC6910GSM,21354,IP Link Performance Measurement Fault,Minor
268390540,BTS3900 5G,25904,IP Link Performance Measurement Fault,Minor
125,BTS3900 WCDMA,25904,IP Link Performance Measurement Fault,Minor
268390409,BSC6910UMTS,21354,IP Link Performance Measurement Fault,Minor
268390409,BSC6910UMTS,21587,IP Logical Port Congestion,Minor
268390408,BSC6910GSM,21587,IP Logical Port Congestion,Minor
268390451,MICRO BTS3900,25900,IP PM Activation Failure,Minor
268390417,BTS3900,25900,IP PM Activation Failure,Minor
8200,BTS3900 LTE,25900,IP PM Activation Failure,Minor
268390522,BTS5900 LTE,25900,IP PM Activation Failure,Minor
268390521,BTS5900,25900,IP PM Activation Failure,Minor
268390523,BTS5900 WCDMA,25900,IP PM Activation Failure,Minor
268390526,BTS5900 5G,25900,IP PM Activation Failure,Minor
268390409,BSC6910UMTS,21341,IP PM Activation Failure,Minor
268390540,BTS3900 5G,25900,IP PM Activation Failure,Minor
125,BTS3900 WCDMA,25900,IP PM Activation Failure,Minor
268390408,BSC6910GSM,21341,IP PM Activation Failure,Minor
268390409,BSC6910UMTS,21396,IP PM Capability Exceeded,Minor
268390408,BSC6910GSM,21396,IP PM Capability Exceeded,Minor
8193,GBTS,28052,IP PM Excessive Packet Loss Rate,Minor
268390408,BSC6910GSM,28052,IP PM Excessive Packet Loss Rate,Minor
268390417,BTS3900,25898,IP Path Excessive Packet Loss Rate,Minor
8200,BTS3900 LTE,25898,IP Path Excessive Packet Loss Rate,Minor
268390451,MICRO BTS3900,25898,IP Path Excessive Packet Loss Rate,Minor
268390521,BTS5900,25898,IP Path Excessive Packet Loss Rate,Minor
268390522,BTS5900 LTE,25898,IP Path Excessive Packet Loss Rate,Minor
268390523,BTS5900 WCDMA,25898,IP Path Excessive Packet Loss Rate,Minor
125,BTS3900 WCDMA,25898,IP Path Excessive Packet Loss Rate,Minor
268390417,BTS3900,25886,IP Path Fault,Major
268390521,BTS5900,25886,IP Path Fault,Major
268390522,BTS5900 LTE,25886,IP Path Fault,Major
8200,BTS3900 LTE,25886,IP Path Fault,Major
268390451,MICRO BTS3900,25886,IP Path Fault,Major
268390523,BTS5900 WCDMA,25886,IP Path Fault,Major
125,BTS3900 WCDMA,25886,IP Path Fault,Major
8200,BTS3900 LTE,25896,IP Remote Loopback,Major
268390522,BTS5900 LTE,25896,IP Remote Loopback,Major
268390521,BTS5900,25896,IP Remote Loopback,Major
268390417,BTS3900,25896,IP Remote Loopback,Major
268390451,MICRO BTS3900,25896,IP Remote Loopback,Major
268390523,BTS5900 WCDMA,25896,IP Remote Loopback,Major
268390526,BTS5900 5G,25896,IP Remote Loopback,Major
268390540,BTS3900 5G,25896,IP Remote Loopback,Major
125,BTS3900 WCDMA,25896,IP Remote Loopback,Major
268390409,BSC6910UMTS,21401,IP Route Configuration Inconsistency,Major
268390408,BSC6910GSM,21401,IP Route Configuration Inconsistency,Major
8193,GBTS,11332,IP clock abnormal alarm,Major
268390408,BSC6910GSM,11332,IP clock abnormal alarm,Major
268390408,BSC6910GSM,3610,IPAU Temperature alarm,Major
8193,GBTS,3610,IPAU Temperature alarm,Major
268390521,BTS5900,25947,IPv6 Address Conflict,Warning
268390522,BTS5900 LTE,25947,IPv6 Address Conflict,Warning
268390526,BTS5900 5G,25947,IPv6 Address Conflict,Warning
268390417,BTS3900,25947,IPv6 Address Conflict,Warning
8200,BTS3900 LTE,25947,IPv6 Address Conflict,Warning
268390540,BTS3900 5G,25947,IPv6 Address Conflict,Warning
268390523,BTS5900 WCDMA,25947,IPv6 Address Conflict,Warning
125,BTS3900 WCDMA,25947,IPv6 Address Conflict,Warning
268390409,BSC6910UMTS,21608,IURP Link Congestion,Minor
268390409,BSC6910UMTS,21606,IURP Link Fault,Major
100000,OSS,100450,Illegal Request Detected,Minor
268390522,BTS5900 LTE,26840,Imminent Certificate Expiry,Minor
268390521,BTS5900,26840,Imminent Certificate Expiry,Minor
268390417,BTS3900,26840,Imminent Certificate Expiry,Minor
268390526,BTS5900 5G,26840,Imminent Certificate Expiry,Minor
268390451,MICRO BTS3900,26840,Imminent Certificate Expiry,Minor
268390523,BTS5900 WCDMA,26840,Imminent Certificate Expiry,Minor
268390540,BTS3900 5G,26840,Imminent Certificate Expiry,Minor
268390408,BSC6910GSM,26840,Imminent Certificate Expiry,Minor
8193,GBTS,26840,Imminent Certificate Expiry,Minor
8200,BTS3900 LTE,26840,Imminent Certificate Expiry,Minor
125,BTS3900 WCDMA,26840,Imminent Certificate Expiry,Minor
268390409,BSC6910UMTS,22240,Inappropriate NodeB Deployment,Minor
100000,OSS,650013,Inbound Flow Bandwidth Usage of a Host Exceeds the Threshold,Major
268390408,BSC6910GSM,21830,Inconsistency Between Data in Board Database and Service Data,Minor
268390408,BSC6910GSM,20744,Inconsistency Between NE ESN and License ESN,Minor
100000,OSS,707,Inconsistent BSC Node Redundancy Configuration,Minor
8193,GBTS,13328,Inconsistent Parameter Configuration Alarm,Warning
268390408,BSC6910GSM,13328,Inconsistent Parameter Configuration Alarm,Warning
100000,OSS,703,Inconsistent RNC Pool Configuration,Major
100000,OSS,706,Inconsistent RNC in Pool Configuration,Major
268390408,BSC6910GSM,20705,Inconsistent Software Versions Between Active and Standby OMUs,Major
268390409,BSC6910UMTS,20705,Inconsistent Software Versions Between Active and Standby OMUs,Major
268390408,BSC6910GSM,20248,Incorrect Board Slot Information,Major
268390409,BSC6910UMTS,20248,Incorrect Board Slot Information,Major
268390408,BSC6910GSM,20220,Incorrect Connection of Ethernet Cables Between Subracks,Major
268390409,BSC6910UMTS,20220,Incorrect Connection of Ethernet Cables Between Subracks,Major
100000,OSS,700012,Incorrect Format of Fingerprint File for OS User Password-free SSH Login,Major
8193,GBTS,13330,Incorrect GPS receiver work mode configuration Alarm,Minor
268390408,BSC6910GSM,13330,Incorrect GPS receiver work mode configuration Alarm,Minor
268390408,BSC6910GSM,20237,Incorrect MAC Entries for Backplane Ports of the GE Switching Board,Major
268390409,BSC6910UMTS,20237,Incorrect MAC Entries for Backplane Ports of the GE Switching Board,Major
268390408,BSC6910GSM,20238,Incorrect MAC Entries for Panel Ports of the GE Switching Board,Major
268390409,BSC6910UMTS,20238,Incorrect MAC Entries for Panel Ports of the GE Switching Board,Major
268390408,BSC6910GSM,20912,Incorrect OMU Network Configuration Mode,Major
268390409,BSC6910UMTS,20912,Incorrect OMU Network Configuration Mode,Major
268390521,BTS5900,29832,Industrial User Exceeding Limit,Major
268390417,BTS3900,29832,Industrial User Exceeding Limit,Major
8193,GBTS,6508,Infrared Motion Alarm,Major
268390408,BSC6910GSM,6508,Infrared Motion Alarm,Major
8193,GBTS,5738,Inner Circulation Fan Abnormal,Major
268390408,BSC6910GSM,5738,Inner Circulation Fan Abnormal,Major
8193,GBTS,3970,Inner Circulation Fan Abnormal,Major
268390408,BSC6910GSM,3970,Inner Circulation Fan Abnormal,Major
8193,GBTS,5724,Input Mains Lack of Phase,Major
268390408,BSC6910GSM,5724,Input Mains Lack of Phase,Major
8193,GBTS,5636,Input Mains Lack of Phase Alarm,Major
268390408,BSC6910GSM,5636,Input Mains Lack of Phase Alarm,Major
100000,OSS,405,Insufficient Free Space of the Performance Database,Critical
100000,OSS,650016,Insufficient Key Resources of the Virtual Network,Major
268390409,BSC6910UMTS,20743,Insufficient License Resources,Major
268390408,BSC6910GSM,20743,Insufficient License Resources,Major
268390409,BSC6910UMTS,22512,Insufficient Resources for Processing Enhanced Data,Major
268390408,BSC6910GSM,22511,Insufficient Resources for Processing Smart Services,Major
268390409,BSC6910UMTS,22511,Insufficient Resources for Processing Smart Services,Major
268390409,BSC6910UMTS,21604,Insufficient Transmission Resources,Major
268390408,BSC6910GSM,21604,Insufficient Transmission Resources,Major
100000,OSS,268390406,Intelligent BSC Cold Backup Task Failure,Minor
8200,BTS3900 LTE,26310,Inter-BBU Optical Module Fault,Warning
268390417,BTS3900,26310,Inter-BBU Optical Module Fault,Warning
268390521,BTS5900,26310,Inter-BBU Optical Module Fault,Warning
8193,GBTS,26310,Inter-BBU Optical Module Fault,Warning
268390522,BTS5900 LTE,26310,Inter-BBU Optical Module Fault,Warning
125,BTS3900 WCDMA,26310,Inter-BBU Optical Module Fault,Warning
268390523,BTS5900 WCDMA,26310,Inter-BBU Optical Module Fault,Warning
268390526,BTS5900 5G,26310,Inter-BBU Optical Module Fault,Warning
268390540,BTS3900 5G,26310,Inter-BBU Optical Module Fault,Warning
268390408,BSC6910GSM,26310,Inter-BBU Optical Module Fault,Warning
125,BTS3900 WCDMA,26311,Inter-BBU Optical Module Not in Position,Major
8193,GBTS,26311,Inter-BBU Optical Module Not in Position,Major
268390417,BTS3900,26311,Inter-BBU Optical Module Not in Position,Major
8200,BTS3900 LTE,26311,Inter-BBU Optical Module Not in Position,Major
268390521,BTS5900,26311,Inter-BBU Optical Module Not in Position,Major
268390522,BTS5900 LTE,26311,Inter-BBU Optical Module Not in Position,Major
268390523,BTS5900 WCDMA,26311,Inter-BBU Optical Module Not in Position,Major
268390526,BTS5900 5G,26311,Inter-BBU Optical Module Not in Position,Major
268390408,BSC6910GSM,26311,Inter-BBU Optical Module Not in Position,Major
268390540,BTS3900 5G,26311,Inter-BBU Optical Module Not in Position,Major
8193,GBTS,26312,Inter-BBU Optical Module Receive Failure,Minor
268390408,BSC6910GSM,26312,Inter-BBU Optical Module Receive Failure,Minor
8193,GBTS,26313,Inter-BBU Optical Module Transmit Failure,Minor
268390408,BSC6910GSM,26313,Inter-BBU Optical Module Transmit Failure,Minor
8193,GBTS,26314,Inter-BBU Port  Failure,Minor
268390408,BSC6910GSM,26314,Inter-BBU Port  Failure,Minor
268390417,BTS3900,26315,Inter-BBU Port Connection Error,Major
268390522,BTS5900 LTE,26315,Inter-BBU Port Connection Error,Major
8200,BTS3900 LTE,26315,Inter-BBU Port Connection Error,Major
125,BTS3900 WCDMA,26315,Inter-BBU Port Connection Error,Major
268390521,BTS5900,26315,Inter-BBU Port Connection Error,Major
8193,GBTS,26315,Inter-BBU Port Connection Error,Major
268390523,BTS5900 WCDMA,26315,Inter-BBU Port Connection Error,Major
268390526,BTS5900 5G,26315,Inter-BBU Port Connection Error,Major
268390408,BSC6910GSM,26315,Inter-BBU Port Connection Error,Major
268390540,BTS3900 5G,26315,Inter-BBU Port Connection Error,Major
268390522,BTS5900 LTE,26314,Inter-BBU Port Failure,Minor
268390417,BTS3900,26314,Inter-BBU Port Failure,Minor
125,BTS3900 WCDMA,26314,Inter-BBU Port Failure,Minor
8200,BTS3900 LTE,26314,Inter-BBU Port Failure,Minor
268390521,BTS5900,26314,Inter-BBU Port Failure,Minor
268390523,BTS5900 WCDMA,26314,Inter-BBU Port Failure,Minor
268390526,BTS5900 5G,26314,Inter-BBU Port Failure,Minor
268390540,BTS3900 5G,26314,Inter-BBU Port Failure,Minor
268390522,BTS5900 LTE,26101,Inter-Board CANBUS Communication Failure,Warning
268390526,BTS5900 5G,26101,Inter-Board CANBUS Communication Failure,Warning
268390417,BTS3900,26101,Inter-Board CANBUS Communication Failure,Warning
8200,BTS3900 LTE,26101,Inter-Board CANBUS Communication Failure,Warning
268390521,BTS5900,26101,Inter-Board CANBUS Communication Failure,Warning
268390523,BTS5900 WCDMA,26101,Inter-Board CANBUS Communication Failure,Warning
268390540,BTS3900 5G,26101,Inter-Board CANBUS Communication Failure,Warning
8193,GBTS,26101,Inter-Board CANBUS Communication Failure,Warning
268390408,BSC6910GSM,26101,Inter-Board CANBUS Communication Failure,Warning
125,BTS3900 WCDMA,26101,Inter-Board CANBUS Communication Failure,Warning
268390521,BTS5900,26215,Inter-Board Service Link Failure,Major
8200,BTS3900 LTE,26215,Inter-Board Service Link Failure,Major
268390417,BTS3900,26215,Inter-Board Service Link Failure,Major
125,BTS3900 WCDMA,26215,Inter-Board Service Link Failure,Major
268390522,BTS5900 LTE,26215,Inter-Board Service Link Failure,Major
268390523,BTS5900 WCDMA,26215,Inter-Board Service Link Failure,Major
268390408,BSC6910GSM,26215,Inter-Board Service Link Failure,Major
268390526,BTS5900 5G,26215,Inter-Board Service Link Failure,Major
268390540,BTS3900 5G,26215,Inter-Board Service Link Failure,Major
8193,GBTS,26215,Inter-Board Service Link Failure,Major
268390522,BTS5900 LTE,25720,Inter-CCU Port Connection Error,Major
268390521,BTS5900,25720,Inter-CCU Port Connection Error,Major
8200,BTS3900 LTE,25720,Inter-CCU Port Connection Error,Major
125,BTS3900 WCDMA,25720,Inter-CCU Port Connection Error,Major
268390417,BTS3900,25720,Inter-CCU Port Connection Error,Major
268390526,BTS5900 5G,25720,Inter-CCU Port Connection Error,Major
268390523,BTS5900 WCDMA,25720,Inter-CCU Port Connection Error,Major
268390540,BTS3900 5G,25720,Inter-CCU Port Connection Error,Major
268390408,BSC6910GSM,25720,Inter-CCU Port Connection Error,Major
8193,GBTS,25720,Inter-CCU Port Connection Error,Major
8200,BTS3900 LTE,26116,Inter-NE Address Conflict,Major
268390522,BTS5900 LTE,26116,Inter-NE Address Conflict,Major
268390417,BTS3900,26116,Inter-NE Address Conflict,Major
268390521,BTS5900,26116,Inter-NE Address Conflict,Major
268390523,BTS5900 WCDMA,26116,Inter-NE Address Conflict,Major
268390526,BTS5900 5G,26116,Inter-NE Address Conflict,Major
268390540,BTS3900 5G,26116,Inter-NE Address Conflict,Major
125,BTS3900 WCDMA,26116,Inter-NE Address Conflict,Major
268390417,BTS3900,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
8200,BTS3900 LTE,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
268390522,BTS5900 LTE,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
125,BTS3900 WCDMA,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
268390521,BTS5900,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
8193,GBTS,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
268390523,BTS5900 WCDMA,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
268390526,BTS5900 5G,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
268390408,BSC6910GSM,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
268390540,BTS3900 5G,26273,Inter-System BBU Board Parameter Settings Conflict,Warning
8200,BTS3900 LTE,26279,Inter-System Board Installation and Configuration Mismatch,Minor
268390417,BTS3900,26279,Inter-System Board Installation and Configuration Mismatch,Minor
8193,GBTS,26279,Inter-System Board Installation and Configuration Mismatch,Minor
268390521,BTS5900,26279,Inter-System Board Installation and Configuration Mismatch,Minor
268390522,BTS5900 LTE,26279,Inter-System Board Installation and Configuration Mismatch,Minor
125,BTS3900 WCDMA,26279,Inter-System Board Installation and Configuration Mismatch,Minor
268390523,BTS5900 WCDMA,26279,Inter-System Board Installation and Configuration Mismatch,Minor
268390540,BTS3900 5G,26279,Inter-System Board Installation and Configuration Mismatch,Minor
268390526,BTS5900 5G,26279,Inter-System Board Installation and Configuration Mismatch,Minor
268390408,BSC6910GSM,26279,Inter-System Board Installation and Configuration Mismatch,Minor
268390417,BTS3900,26274,Inter-System Board Object Configuration Conflict,Major
8200,BTS3900 LTE,26274,Inter-System Board Object Configuration Conflict,Major
8193,GBTS,26274,Inter-System Board Object Configuration Conflict,Major
268390522,BTS5900 LTE,26274,Inter-System Board Object Configuration Conflict,Major
268390521,BTS5900,26274,Inter-System Board Object Configuration Conflict,Major
125,BTS3900 WCDMA,26274,Inter-System Board Object Configuration Conflict,Major
268390523,BTS5900 WCDMA,26274,Inter-System Board Object Configuration Conflict,Major
268390526,BTS5900 5G,26274,Inter-System Board Object Configuration Conflict,Major
268390540,BTS3900 5G,26274,Inter-System Board Object Configuration Conflict,Major
268390408,BSC6910GSM,26274,Inter-System Board Object Configuration Conflict,Major
268390522,BTS5900 LTE,26912,Inter-System CXU Parameter Settings Conflict,Major
268390417,BTS3900,26912,Inter-System CXU Parameter Settings Conflict,Major
268390521,BTS5900,26912,Inter-System CXU Parameter Settings Conflict,Major
268390540,BTS3900 5G,26912,Inter-System CXU Parameter Settings Conflict,Major
268390523,BTS5900 WCDMA,26912,Inter-System CXU Parameter Settings Conflict,Major
268390526,BTS5900 5G,26912,Inter-System CXU Parameter Settings Conflict,Major
8200,BTS3900 LTE,26912,Inter-System CXU Parameter Settings Conflict,Major
125,BTS3900 WCDMA,26912,Inter-System CXU Parameter Settings Conflict,Major
8200,BTS3900 LTE,26275,Inter-System Cabinet Configuration Conflict,Minor
8193,GBTS,26275,Inter-System Cabinet Configuration Conflict,Minor
268390417,BTS3900,26275,Inter-System Cabinet Configuration Conflict,Minor
268390522,BTS5900 LTE,26275,Inter-System Cabinet Configuration Conflict,Minor
125,BTS3900 WCDMA,26275,Inter-System Cabinet Configuration Conflict,Minor
268390521,BTS5900,26275,Inter-System Cabinet Configuration Conflict,Minor
268390523,BTS5900 WCDMA,26275,Inter-System Cabinet Configuration Conflict,Minor
268390540,BTS3900 5G,26275,Inter-System Cabinet Configuration Conflict,Minor
268390408,BSC6910GSM,26275,Inter-System Cabinet Configuration Conflict,Minor
268390526,BTS5900 5G,26275,Inter-System Cabinet Configuration Conflict,Minor
8193,GBTS,26270,Inter-System Communication Failure,Major
268390417,BTS3900,26270,Inter-System Communication Failure,Major
268390522,BTS5900 LTE,26270,Inter-System Communication Failure,Major
125,BTS3900 WCDMA,26270,Inter-System Communication Failure,Major
268390521,BTS5900,26270,Inter-System Communication Failure,Major
8200,BTS3900 LTE,26270,Inter-System Communication Failure,Major
268390408,BSC6910GSM,26270,Inter-System Communication Failure,Major
268390523,BTS5900 WCDMA,26270,Inter-System Communication Failure,Major
268390540,BTS3900 5G,26270,Inter-System Communication Failure,Major
268390526,BTS5900 5G,26270,Inter-System Communication Failure,Major
268390417,BTS3900,26277,Inter-System Control Rights Conflict,Major
268390522,BTS5900 LTE,26277,Inter-System Control Rights Conflict,Major
125,BTS3900 WCDMA,26277,Inter-System Control Rights Conflict,Major
8200,BTS3900 LTE,26277,Inter-System Control Rights Conflict,Major
8193,GBTS,26277,Inter-System Control Rights Conflict,Major
268390521,BTS5900,26277,Inter-System Control Rights Conflict,Major
268390523,BTS5900 WCDMA,26277,Inter-System Control Rights Conflict,Major
268390408,BSC6910GSM,26277,Inter-System Control Rights Conflict,Major
268390526,BTS5900 5G,26277,Inter-System Control Rights Conflict,Major
268390540,BTS3900 5G,26277,Inter-System Control Rights Conflict,Major
268390521,BTS5900,26271,Inter-System Monitoring Device Parameter Settings Conflict,Warning
8193,GBTS,26271,Inter-System Monitoring Device Parameter Settings Conflict,Warning
