csn,alarm_id,alarm_name,severity,cleared,acked,source,product,ip,ne_dn,cell_name,enodeb_id,gnodeb_id,location,occur_time,arrive_time,moi,additional_info
406509826,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-21-B,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:48,2026-06-24 13:31:19,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=22, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-21-B, eNodeB ID=72946, Cell ID=22, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509801,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-18-A,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=9, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-18-A, eNodeB ID=72946, Cell ID=9, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509800,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-18-K,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=131, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-18-K, eNodeB ID=72946, Cell ID=131, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509799,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-18-J,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=130, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-18-J, eNodeB ID=72946, Cell ID=130, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509798,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-18-I,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=129, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-18-I, eNodeB ID=72946, Cell ID=129, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509797,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-07-IB,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=44, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-ISJJJ2-07-IB, eNodeB ID=72946, Cell ID=44, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509796,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-07-IA,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=43, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-ISJJJ2-07-IA, eNodeB ID=72946, Cell ID=43, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509795,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-21-A,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=21, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-21-A, eNodeB ID=72946, Cell ID=21, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509794,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-07-A,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-07-A, eNodeB ID=72946, Cell ID=13, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509793,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-18-C,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-18-C, eNodeB ID=72946, Cell ID=11, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406509792,29240,Cell Unavailable,Major,0,0,SR-ISJJJ2,BTS5900,10.238.246.129,NE=3515,4G-ISJJJ2-18-B,72946,1121522,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 13:29:45,2026-06-24 13:31:15,"eNodeB Function Name=4G-ISJJJ2, Local Cell ID=10, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJJJ2-18-B, eNodeB ID=72946, Cell ID=10, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72946, gNodeBId=1121522"
406489371,29240,Cell Unavailable,Major,0,0,SR-SNAHJ6,BTS5900,10.232.227.201,NE=1830,4G-SNAHJ6-07-IB,856230,1904806,ROOT/TSP/SRAN/SP/SANTANA DE PARNAIBA,2026-06-24 13:15:09,2026-06-24 13:16:39,"eNodeB Function Name=4G-SNAHJ6, Local Cell ID=44, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SNAHJ6-07-IB, eNodeB ID=856230, Cell ID=44, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856230, gNodeBId=1904806"
406489351,29240,Cell Unavailable,Major,0,0,SR-SNAHJ6,BTS5900,10.232.227.201,NE=1830,4G-SNAHJ6-07-IC,856230,1904806,ROOT/TSP/SRAN/SP/SANTANA DE PARNAIBA,2026-06-24 13:15:06,2026-06-24 13:16:37,"eNodeB Function Name=4G-SNAHJ6, Local Cell ID=45, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SNAHJ6-07-IC, eNodeB ID=856230, Cell ID=45, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856230, gNodeBId=1904806"
406489350,29240,Cell Unavailable,Major,0,0,SR-SNAHJ6,BTS5900,10.232.227.201,NE=1830,4G-SNAHJ6-07-IA,856230,1904806,ROOT/TSP/SRAN/SP/SANTANA DE PARNAIBA,2026-06-24 13:15:06,2026-06-24 13:16:37,"eNodeB Function Name=4G-SNAHJ6, Local Cell ID=43, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SNAHJ6-07-IA, eNodeB ID=856230, Cell ID=43, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856230, gNodeBId=1904806"
406489349,29240,Cell Unavailable,Major,0,0,SR-SNAHJ6,BTS5900,10.232.227.201,NE=1830,4G-SNAHJ6-07-C,856230,1904806,ROOT/TSP/SRAN/SP/SANTANA DE PARNAIBA,2026-06-24 13:15:06,2026-06-24 13:16:37,"eNodeB Function Name=4G-SNAHJ6, Local Cell ID=15, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SNAHJ6-07-C, eNodeB ID=856230, Cell ID=15, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856230, gNodeBId=1904806"
406489348,29240,Cell Unavailable,Major,0,0,SR-SNAHJ6,BTS5900,10.232.227.201,NE=1830,4G-SNAHJ6-07-B,856230,1904806,ROOT/TSP/SRAN/SP/SANTANA DE PARNAIBA,2026-06-24 13:15:06,2026-06-24 13:16:37,"eNodeB Function Name=4G-SNAHJ6, Local Cell ID=14, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SNAHJ6-07-B, eNodeB ID=856230, Cell ID=14, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856230, gNodeBId=1904806"
406489347,29240,Cell Unavailable,Major,0,0,SR-SNAHJ6,BTS5900,10.232.227.201,NE=1830,4G-SNAHJ6-07-A,856230,1904806,ROOT/TSP/SRAN/SP/SANTANA DE PARNAIBA,2026-06-24 13:15:06,2026-06-24 13:16:37,"eNodeB Function Name=4G-SNAHJ6, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SNAHJ6-07-A, eNodeB ID=856230, Cell ID=13, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856230, gNodeBId=1904806"
406370359,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-07-C,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:19:01,2026-06-24 12:20:32,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=15, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-OSVOJ5-07-C, eNodeB ID=73180, Cell ID=15, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406370358,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-07-B,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:19:01,2026-06-24 12:20:32,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=14, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-OSVOJ5-07-B, eNodeB ID=73180, Cell ID=14, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406370357,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-07-A,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:19:01,2026-06-24 12:20:32,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-OSVOJ5-07-A, eNodeB ID=73180, Cell ID=13, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406370356,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-18-IA,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:19:01,2026-06-24 12:20:32,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=39, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-OSVOJ5-18-IA, eNodeB ID=73180, Cell ID=39, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406370305,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-07-IB,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:18:57,2026-06-24 12:20:28,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=44, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-OSVOJ5-07-IB, eNodeB ID=73180, Cell ID=44, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406370304,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-07-IA,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:18:57,2026-06-24 12:20:28,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=43, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-OSVOJ5-07-IA, eNodeB ID=73180, Cell ID=43, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406370303,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-18-A,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:18:57,2026-06-24 12:20:28,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=9, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-OSVOJ5-18-A, eNodeB ID=73180, Cell ID=9, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406370302,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-18-I,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:18:57,2026-06-24 12:20:28,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=129, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-OSVOJ5-18-I, eNodeB ID=73180, Cell ID=129, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406370301,29240,Cell Unavailable,Major,0,0,SR-OSVOJ5,BTS5900,10.232.229.233,NE=1389,4G-OSVOJ5-07-IC,73180,1121756,ROOT/TSP/SRAN/SP/OSASCO,2026-06-24 12:18:57,2026-06-24 12:20:28,"eNodeB Function Name=4G-OSVOJ5, Local Cell ID=45, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-OSVOJ5-07-IC, eNodeB ID=73180, Cell ID=45, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=73180, gNodeBId=1121756"
406264341,29240,Cell Unavailable,Major,0,0,SR-ISJMJ1,BTS5900,10.238.161.25,NE=3938,4G-ISJMJ1-18-J,72940,,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 10:45:50,2026-06-24 10:47:22,"eNodeB Function Name=4G-ISJMJ1, Local Cell ID=130, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJMJ1-18-J, eNodeB ID=72940, Cell ID=130, Specific Problem=Incorrect power configuration","RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72940"
406264340,29240,Cell Unavailable,Major,0,0,SR-ISJMJ1,BTS5900,10.238.161.25,NE=3938,4G-ISJMJ1-18-I,72940,,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 10:45:50,2026-06-24 10:47:22,"eNodeB Function Name=4G-ISJMJ1, Local Cell ID=129, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJMJ1-18-I, eNodeB ID=72940, Cell ID=129, Specific Problem=Incorrect power configuration","RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72940"
406263340,29240,Cell Unavailable,Major,0,0,SR-ISJMJ1,BTS5900,10.238.161.25,NE=3938,4G-ISJMJ1-18-C,72940,,ROOT/TSP/SRAN/SP/ITAPECERICA DA SERRA,2026-06-24 10:45:48,2026-06-24 10:47:20,"eNodeB Function Name=4G-ISJMJ1, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-ISJMJ1-18-C, eNodeB ID=72940, Cell ID=11, Specific Problem=Incorrect power configuration","RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=72940"
406112219,29240,Cell Unavailable,Major,0,0,SR-GRJSJ3,BTS5900,10.232.231.81,NE=1550,4G-GRJSJ3-07-IB,856546,1905122,ROOT/TSP/SRAN/SP/GUARULHOS,2026-06-24 09:35:07,2026-06-24 09:36:38,"eNodeB Function Name=4G-GRJSJ3, Local Cell ID=44, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-GRJSJ3-07-IB, eNodeB ID=856546, Cell ID=44, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856546, gNodeBId=1905122"
406112206,29240,Cell Unavailable,Major,0,0,SR-GRJSJ3,BTS5900,10.232.231.81,NE=1550,4G-GRJSJ3-07-B,856546,1905122,ROOT/TSP/SRAN/SP/GUARULHOS,2026-06-24 09:35:04,2026-06-24 09:36:35,"eNodeB Function Name=4G-GRJSJ3, Local Cell ID=14, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-GRJSJ3-07-B, eNodeB ID=856546, Cell ID=14, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856546, gNodeBId=1905122"
406112205,29240,Cell Unavailable,Major,0,0,SR-GRJSJ3,BTS5900,10.232.231.81,NE=1550,4G-GRJSJ3-07-A,856546,1905122,ROOT/TSP/SRAN/SP/GUARULHOS,2026-06-24 09:35:04,2026-06-24 09:36:35,"eNodeB Function Name=4G-GRJSJ3, Local Cell ID=13, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-GRJSJ3-07-A, eNodeB ID=856546, Cell ID=13, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856546, gNodeBId=1905122"
406112204,29240,Cell Unavailable,Major,0,0,SR-GRJSJ3,BTS5900,10.232.231.81,NE=1550,4G-GRJSJ3-07-IC,856546,1905122,ROOT/TSP/SRAN/SP/GUARULHOS,2026-06-24 09:35:04,2026-06-24 09:36:35,"eNodeB Function Name=4G-GRJSJ3, Local Cell ID=45, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-GRJSJ3-07-IC, eNodeB ID=856546, Cell ID=45, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856546, gNodeBId=1905122"
406112203,29240,Cell Unavailable,Major,0,0,SR-GRJSJ3,BTS5900,10.232.231.81,NE=1550,4G-GRJSJ3-07-IA,856546,1905122,ROOT/TSP/SRAN/SP/GUARULHOS,2026-06-24 09:35:04,2026-06-24 09:36:35,"eNodeB Function Name=4G-GRJSJ3, Local Cell ID=43, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-GRJSJ3-07-IA, eNodeB ID=856546, Cell ID=43, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856546, gNodeBId=1905122"
406112202,29240,Cell Unavailable,Major,0,0,SR-GRJSJ3,BTS5900,10.232.231.81,NE=1550,4G-GRJSJ3-07-C,856546,1905122,ROOT/TSP/SRAN/SP/GUARULHOS,2026-06-24 09:35:04,2026-06-24 09:36:35,"eNodeB Function Name=4G-GRJSJ3, Local Cell ID=15, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-GRJSJ3-07-C, eNodeB ID=856546, Cell ID=15, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=856546, gNodeBId=1905122"
406101340,29240,Cell Unavailable,Major,0,0,SR-SPGNJ1,BTS5900,10.232.230.185,NE=4060,4G-SPGNJ1-21-1A,725015,1773591,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 09:17:42,2026-06-24 09:19:13,"eNodeB Function Name=4G-SPGNJ1, Local Cell ID=191, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPGNJ1-21-1A, eNodeB ID=725015, Cell ID=191, Specific Problem=RF module abnormal","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725015, gNodeBId=1773591"
406101339,29240,Cell Unavailable,Major,0,0,SR-SPGNJ1,BTS5900,10.232.230.185,NE=4060,4G-SPGNJ1-18-1I,725015,1773591,ROOT/TSP/SRAN/SP/SAO PAULO/SAPOPEMBA_CIDADETIRADENTES,2026-06-24 09:17:42,2026-06-24 09:19:13,"eNodeB Function Name=4G-SPGNJ1, Local Cell ID=61, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPGNJ1-18-1I, eNodeB ID=725015, Cell ID=61, Specific Problem=RF module abnormal","RAT_INFO=L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=725015, gNodeBId=1773591"
406097312,29240,Cell Unavailable,Major,0,0,SR-SPLIA1,BTS5900,10.232.221.129,NE=1672,4G-SPLIA1-18-J,659575,1708151,ROOT/TSP/SRAN/SP/SAO PAULO/MARGINAL TIETE,2026-06-24 09:14:58,2026-06-24 09:16:27,"eNodeB Function Name=4G-SPLIA1, Local Cell ID=130, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPLIA1-18-J, eNodeB ID=659575, Cell ID=130, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659575, gNodeBId=1708151"
406097311,29240,Cell Unavailable,Major,0,0,SR-SPLIA1,BTS5900,10.232.221.129,NE=1672,4G-SPLIA1-26-B,659575,1708151,ROOT/TSP/SRAN/SP/SAO PAULO/MARGINAL TIETE,2026-06-24 09:14:58,2026-06-24 09:16:27,"eNodeB Function Name=4G-SPLIA1, Local Cell ID=2, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPLIA1-26-B, eNodeB ID=659575, Cell ID=2, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659575, gNodeBId=1708151"
406097310,29240,Cell Unavailable,Major,0,0,SR-SPLIA1,BTS5900,10.232.221.129,NE=1672,4G-SPLIA1-26-A,659575,1708151,ROOT/TSP/SRAN/SP/SAO PAULO/MARGINAL TIETE,2026-06-24 09:14:58,2026-06-24 09:16:27,"eNodeB Function Name=4G-SPLIA1, Local Cell ID=1, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPLIA1-26-A, eNodeB ID=659575, Cell ID=1, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659575, gNodeBId=1708151"
406097309,29240,Cell Unavailable,Major,0,0,SR-SPLIA1,BTS5900,10.232.221.129,NE=1672,4G-SPLIA1-18-I,659575,1708151,ROOT/TSP/SRAN/SP/SAO PAULO/MARGINAL TIETE,2026-06-24 09:14:58,2026-06-24 09:16:27,"eNodeB Function Name=4G-SPLIA1, Local Cell ID=129, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G-SPLIA1-18-I, eNodeB ID=659575, Cell ID=129, Specific Problem=RF Power OFF","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659575, gNodeBId=1708151"
406097308,29240,Cell Unavailable,Major,0,0,SR-SPLIA1,BTS5900,10.232.221.129,NE=1672,4G-SPLIA1-07-IB,659575,1708151,ROOT/TSP/SRAN/SP/SAO PAULO/MARGINAL TIETE,2026-06-24 09:14:58,2026-06-24 09:16:27,"eNodeB Function Name=4G-SPLIA1, Local Cell ID=44, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPLIA1-07-IB, eNodeB ID=659575, Cell ID=44, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659575, gNodeBId=1708151"
406097307,29240,Cell Unavailable,Major,0,0,SR-SPLIA1,BTS5900,10.232.221.129,NE=1672,4G-SPLIA1-07-IA,659575,1708151,ROOT/TSP/SRAN/SP/SAO PAULO/MARGINAL TIETE,2026-06-24 09:14:58,2026-06-24 09:16:27,"eNodeB Function Name=4G-SPLIA1, Local Cell ID=43, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=TRUE, Cell Name=4G-SPLIA1-07-IA, eNodeB ID=659575, Cell ID=43, Specific Problem=RF module abnormal","RAT_INFO=G-L-N, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=659575, gNodeBId=1708151"
